generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4480000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.20576,-0.164113,0.010546,0
4500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.435575,0.0993627,0.0446488,0
4520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.775487,-0.111397,0.00748331,0
4520000,Akodon_mimus,Akodon_aerosus,3.80102,1.7901,-0.217669,0.510847,0
4540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.409992,0.221418,0.13672,0
4540000,Kunsia_tomentosus,NA,5.00475,0.064174,-0.0382673,1.93314,0
4560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.500534,0.0863691,0.114482,0
4580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.64369,0.00341245,0.114052,0
4600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.510716,-0.014991,0.112048,0
4600000,Akodon_mimus,Akodon_aerosus,3.58247,1.42782,-0.0433589,0.142721,0
4620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.358931,0.111,0.0415594,0
4640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.796606,-0.0936788,0.052076,0
4660000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.364467,0.0691619,0.0141555,0
4680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.88791,-0.12747,0.0406052,0
4680000,Akodon_lutescens,NA,6.6815,0.51206,0.0463522,4.23261,0
4680000,Deltamys_kempi,Akodon_mimus,3.14941,1.86796,-0.286099,0.152117,0
4700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.555803,0.0146923,0.104059,0
4720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.947228,-0.123435,0.143768,0
4720000,Akodon_mimus,Akodon_aerosus,3.59983,2.99671,-0.446217,0.409268,0
4740000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.371828,0.129856,0.0380632,0
4760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.454561,0.0587139,0.0688506,0
4780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.430209,0.115681,0.00552771,0
4800000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.742077,-0.0443999,0.00690809,0
4800000,Lenoxus_apicalis,NA,6.23837,0.935426,-0.186044,2.49795,0
4820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.426804,0.184877,0.00970824,0
4840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.633339,0.00929491,0.0375195,0
4860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.597954,-0.0181383,0.0525413,0
4860000,Akodon_mimus,Akodon_aerosus,3.75181,2.37692,-0.407028,0.333033,0
4880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.432348,0.037646,0.0394394,0
4900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.426629,0.261441,0.276633,0
4920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.375407,0.153651,0.0582437,0
4940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.749683,-0.0728606,0.0238621,0
4960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.541489,0.0269284,0.0167521,0
4960000,Thalpomys_cerradensis,NA,6.03805,0.138444,0.303992,0.17773,0
4980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.43285,0.0599873,0.0612161,0
5000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.706012,-0.0484681,0.0171109,0
5020000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.397653,0.0990395,0.127631,0
5040000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06586,-0.187581,0.120659,0
5040000,Castoria_angustidens,Deltamys_kempi,2.84605,1.13924,-0.0401963,0.416342,0
5060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.941952,-0.0793126,0.0478519,0
5080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.815412,-0.0483729,0.0896376,0
5100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.655112,0.028502,0.0830531,0
5100000,Kunsia_tomentosus,NA,6.08091,0.29809,-0.114378,2.55417,0
5120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.561261,0.0331455,0.151852,0
5120000,Thaptomys_nigrita,NA,6.34256,2.73646,-0.101912,2.20406,0
5140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.963166,-0.0961832,0.0113593,0
5160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.398099,0.294172,0.027986,0
5180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.7021,-0.0397882,0.012348,0
5200000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05235,-0.0508154,0.386147,0
5220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.42255,-0.0595569,0.0219925,0
5220000,Akodon_aerosus,Akodon_cursor,4.04231,1.96177,-0.309522,0.239252,0
5240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.496033,0.0297102,0.0642759,0
5260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.827191,-0.0541267,0.137483,0
5280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.521048,0.0428423,0.0284702,0
5300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.897547,-0.0571031,0.0137029,0
5320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.980036,-0.0924142,0.075634,0
5340000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13563,-0.112629,0.0576149,0
5340000,Akodon_mimus,NA,4.98338,0.743409,0.171467,0.908501,0
5360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.708668,-0.103521,0.0489371,0
5360000,Akodon_mimus,Akodon_aerosus,3.40707,2.51959,-0.353105,0.100677,0
5380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.697829,-0.0333413,0.0127933,0
5400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.407121,0.120861,0.024991,0
5420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.763322,-0.0722653,0.0136464,0
5440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.484112,0.15755,0.234911,0
5460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.756784,-0.0476839,0.0683884,0
5460000,Bibimys_chacoensis,Bibimys_labiosus,6.57051,1.27355,-0.0452596,0.2447,0
5480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.580058,0.0406184,0.118919,0
5500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.769785,-0.0637187,0.0104752,0
5520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.904092,-0.0722012,0.268248,0
5540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.895293,-0.0481141,0.0937426,0
5560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.681509,-0.0372234,0.0230896,0
5580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.685107,-0.000550502,0.0790854,0
5600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.51452,0.112421,0.0223458,0
5620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.890648,-0.131558,0.0487252,0
5620000,Akodon_mimus,Akodon_aerosus,3.81456,0.950208,-0.0629813,0.102145,0
5640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.80994,-0.0464137,0.0129441,0
5660000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.0563,-0.110414,0.0238882,0
5680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.678818,-0.0168453,0.0503926,0
5680000,Akodon_simulator,NA,6.78109,2.16255,0.142476,1.52229,0
5700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.782902,-0.0460053,0.0185351,0
5720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.365048,0.106985,0.0155379,0
5740000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.4797,0.094365,0.0607063,0
5760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.348945,0.178707,0.0116589,0
5760000,Necromys_lactens,NA,6.45552,0.425795,0.142174,0.691464,0
5780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.644964,-0.00976954,0.0481451,0
5780000,Akodon_albiventer,NA,6.36628,1.08714,-0.171807,0.462038,0
5800000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.591992,0.00611471,0.146013,0
5820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.322099,0.269886,0.0171425,0
5840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.829658,-0.0482542,0.153972,0
5860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.528056,0.0696874,0.0327637,0
5880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.601338,0.0219737,0.0882603,0
5900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.479383,0.0900607,0.00505577,0
5920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.697009,-0.0574121,0.23023,0
5920000,Akodon_mimus,Akodon_aerosus,3.73354,1.32836,-0.185927,0.193125,0
5940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.447185,0.0888882,0.00345036,0
5960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.602335,-0.0109392,0.0334747,0
5960000,Akodon_lindberghi,NA,6.66937,0.826906,0.129618,2.02443,0
5980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.394441,0.127983,0.0228662,0
6000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.382068,0.32001,0.0175242,0
6020000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.10404,-0.099905,0.0587518,0
6040000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.93095,-0.0948865,0.0736022,0
6060000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04622,-0.115072,0.0565098,0
6060000,Akodon_paranaensis,Akodon_mystax,6.39732,1.27525,-0.198649,0.63538,0
6080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.84541,-0.0900332,0.0367427,0
6100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.668963,-0.0232937,0.0616823,0
6120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.52048,0.0223809,0.0147378,0
6140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.708044,-0.014293,0.0397934,0
6160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.533426,0.011735,0.0289593,0
6180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.577917,0.0140418,0.0119007,0
6200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.492976,0.0360977,0.0802505,0
6200000,Necromys_obscurus,NA,5.34081,1.50821,-0.0103663,1.25833,0
6220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.612818,-0.0108248,0.00354362,0
6240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.942553,-0.0851571,0.102923,0
6260000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06343,-0.120255,0.00668343,0
6280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.903926,-0.0981099,0.00917672,0
6300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.582959,-0.00511415,0.0599819,0
6320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.826465,-0.0646044,0.0430577,0
6340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.668006,-0.046536,0.00666587,0
6360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.441455,0.0489116,0.0525979,0
6380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.552553,0.0159281,0.0341657,0
6380000,Brucepattersonius_soricinus,NA,6.12082,0.149707,-0.0302849,0.275924,0
6400000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.50798,-0.164601,0.0335962,0
6420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.595484,0.0156391,0.00897934,0
6440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.36777,0.28183,0.0818267,0
6460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.627555,0.00664207,0.00848535,0
6480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.911977,-0.114393,0.0240235,0
6480000,Podoxymys_roraimae,NA,5.19802,0.0759911,-0.0161691,0.290484,0
6480000,Kunsia_tomentosus,NA,6.02433,1.93996,-0.0153667,1.93872,0
6500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.559951,-0.0181692,0.0298666,0
6520000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04873,-0.114841,0.0870789,0
6540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.528843,-0.00524866,0.0736443,0
6540000,Akodon_cursor,Akodon_reigi,5.07672,1.57692,0.0690764,0.836882,0
6560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.500003,0.146679,0.0647946,0
6580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.598345,0.041983,0.0978426,0
6600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.332852,0.183713,0.0185772,0
6600000,Thaptomys_nigrita,NA,5.69416,0.278328,-0.310486,0.808062,0
6620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.539648,0.0309113,0.0128401,0
6620000,Castoria_angustidens,NA,4.08097,0.256061,0.0954171,0.305547,0
6640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.735382,-0.028742,0.0197761,0
6660000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.62718,-0.20848,0.086294,0
6680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.393091,0.137322,0.00837475,0
6700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.396789,0.176458,0.0963778,0
6720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.395404,0.0835362,0.00760381,0
6740000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05611,-0.215676,0.00307193,0
6740000,Deltamys_kempi,Akodon_mimus,3.16057,1.31059,-0.035096,0.193254,0
6760000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.15126,-0.108722,0.0339218,0
6780000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.33675,-0.143533,0.167377,0
6800000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.719565,-0.0653021,0.00857651,0
6820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.360503,0.0533805,0.037634,0
6840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.269585,0.371329,0.0161218,0
6860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.459475,0.0875085,0.0721579,0
6880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.821303,-0.0574405,0.027306,0
6900000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.23818,-0.0884163,0.375077,0
6920000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.66732,-0.165219,0.115675,0
6920000,Bibimys_chacoensis,Lenoxus_apicalis,1.48173,1.3578,-0.348871,0.257791,0
6940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.753339,-0.0353163,0.0888317,0
6960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.774326,-0.0472386,0.155085,0
6980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.666158,-0.0728628,0.0132789,0
7000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.629472,0.0299833,0.208158,0
7020000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.729378,-0.0176804,0.000224753,0
7040000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.880049,-0.0616356,0.0788926,0
7060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.593291,-0.023574,0.0560784,0
7080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.474367,0.059633,0.0330611,0
7100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.812792,-0.0329958,0.0249058,0
7120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.405627,0.093161,0.0459695,0
7140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.54405,0.032522,0.114467,0
7160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.323603,0.242904,0.0478845,0
7180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.555843,-0.137839,0.0843022,0
7180000,Oxymycterus_rufus,Juscelinomys_huanchacae,3.96699,1.45482,-0.0637562,0.7481,0
7180000,Castoria_angustidens,Deltamys_kempi,2.36922,2.09921,-0.182767,0.257507,0
7200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.456547,0.0690208,0.0269617,0
7200000,Akodon_iniscatus,NA,5.60317,0.539923,-0.0455247,0.921838,0
7220000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04045,-0.110903,0.00899478,0
7220000,Bibimys_chacoensis,Bibimys_labiosus,5.77412,2.00592,-0.0518314,0.897005,0
7240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.609676,-0.0408636,0.0218066,0
7260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.472221,0.103922,0.0242787,0
7280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.794414,-0.0160445,0.0317745,0
7280000,Akodon_sylvanus,NA,6.14263,3.37712,-0.0379913,2.83888,0
7300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.321618,0.114589,0.00531835,0
7320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.315043,0.209334,0.00493594,0
7340000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.21994,-0.0726294,0.243297,0
7360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.643062,-0.0222353,0.0870396,0
7380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.862358,-0.126291,0.0152878,0
7380000,Akodon_mimus,Akodon_aerosus,3.7911,2.27768,-0.283529,0.317491,0
7400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.745959,-0.0631695,0.0179119,0
7420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.331996,0.258707,0.026352,0
7440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.374809,0.0939234,0.0565194,0
7460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.502683,0.0141002,0.0107121,0
7480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.472056,0.0518234,0.0133273,0
7500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.393697,0.228351,0.0346847,0
7520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.391489,0.0934778,0.0139514,0
7520000,Akodon_cursor,NA,6.45975,0.136105,-0.191752,1.13017,0
7540000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.21265,-0.139801,0.00175195,0
7560000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.14851,-0.157434,0.0301587,0
7580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.781473,-0.0438691,0.157805,0
7600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.425356,0.207342,0.120028,0
7620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.507927,0.076735,0.0138024,0
7620000,Kunsia_tomentosus,Scapteromys_tumidus,1.69682,0.661383,-0.342527,0.293217,0
7640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.721573,-0.014876,0.00424719,0
7660000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.2245,-0.151446,0.045838,0
7660000,Akodon_fumeus,Akodon_kofordi,6.24564,0.876295,0.0233423,0.314512,0
7660000,Blarinomys_breviceps,NA,5.27704,0.0624437,-0.0855908,0.311849,0
7680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.4792,0.0290011,0.00667017,0
7680000,Necromys_urichi,NA,5.89725,0.841203,-0.0750224,0.97419,0
7680000,Akodon_montensis,NA,6.56508,8.48916,-0.120087,6.69418,0
7700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.785795,-0.0924877,0.00782444,0
7720000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.25642,-0.128591,0.0961393,0
7740000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.50049,0.0194786,0.0766326,0
7760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.487467,-0.0913985,0.0373784,0
7760000,Castoria_angustidens,NA,6.2937,3.15982,-0.06482,3.93391,0
7760000,Akodon_mimus,Akodon_aerosus,3.79085,1.18367,-0.0315821,0.286274,0
7780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.674544,-0.0738094,0.0272649,0
7780000,Castoria_angustidens,Deltamys_kempi,2.52604,1.77718,-0.195115,0.0998592,0
7800000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.42663,-0.179567,0.0102307,0
7820000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.56041,-0.185788,0.327425,0
7840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.927248,-0.106498,0.0163973,0
7860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.256163,0.145975,0.0462137,0
7860000,Castoria_angustidens,Deltamys_kempi,2.49455,2.24961,-0.228166,0.127035,0
7880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.603553,-0.000766758,0.180347,0
7900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.67341,-0.0275924,0.167751,0
7900000,Blarinomys_breviceps,NA,5.98891,0.90702,0.37266,1.07207,0
7920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.436352,0.0417383,0.0354578,0
7940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.606715,0.0275836,0.17075,0
7960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.940318,-0.076258,0.153399,0
7980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.976921,-0.11597,0.181133,0
7980000,Akodon_mimus,Akodon_aerosus,3.66092,1.78204,-0.202341,0.130314,0
8000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.704462,-0.0522562,0.0328058,0
8020000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.369613,0.156547,0.0660126,0
8020000,Akodon_reigi,NA,6.7201,1.77537,-0.0568387,4.60826,0
8040000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.667896,0.0171254,0.0924128,0
8040000,Necromys_lasiurus,Necromys_lenguarum,6.48378,4.23166,0.0297385,7.2372,0
8060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.731752,-0.0854758,0.0585019,0
8060000,Necromys_obscurus,NA,5.81098,2.85247,0.0715848,3.13573,0
8080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.422319,0.00105187,0.00521142,0
8080000,Akodon_mimus,Akodon_aerosus,3.71566,1.75034,-0.160502,0.486783,0
8100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.603473,0.00940455,0.182269,0
8120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.732695,-0.0455757,0.0187673,0
8140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.301005,0.207817,0.0587738,0
8160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.564022,0.00740862,0.0919885,0
8180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.927238,-0.0731903,0.00121472,0
8200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.719978,-0.00699937,0.0268766,0
8220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.838561,-0.190285,0.168925,0
8220000,Oxymycterus_dasytrichus,Oxymycterus_amazonicus,5.58134,2.38316,-0.0514969,1.29259,0
8220000,Akodon_mimus,Akodon_aerosus,3.40662,1.93886,-0.117758,0.451827,0
8240000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.02899,-0.0820472,0.00564573,0
8260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.565922,0.0137359,0.0130355,0
8260000,Necromys_lactens,NA,5.87032,3.38207,-0.0478908,0.772216,0
8280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.956754,-0.060017,0.032278,0
8300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.350497,0.157145,0.0333959,0
8320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.732593,-0.0622519,0.0127296,0
8340000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.15006,-0.138839,0.286073,0
8340000,Akodon_aerosus,Akodon_cursor,4.15419,2.18925,-0.308064,0.520971,0
8360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.837307,-0.0620515,0.0212558,0
8380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.795331,-0.0523548,0.00836402,0
8400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.468142,0.0451469,0.0421194,0
8420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.444688,0.0322273,0.0227523,0
8420000,Necromys_obscurus,NA,6.74927,10.3907,0.166327,0.927439,0
8440000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.75075,-0.301072,0.189391,0
8440000,Akodon_aerosus,Akodon_cursor,4.06775,3.06859,-0.334224,0.89716,0
8460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.891225,-0.0595487,0.0244886,0
8460000,Kunsia_tomentosus,Scapteromys_tumidus,0.979615,1.19996,-0.0678355,0.696712,0
8480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.409601,0.0688944,0.028446,0
8500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.658386,0.0077509,0.0111637,0
8500000,Bibimys_chacoensis,NA,6.77198,0.107443,-0.0396016,5.10527,0
8520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.431022,0.0233846,0.00178135,0
8540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.416753,0.253074,0.145708,0
8560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.718809,-0.00824477,0.0582013,0
8580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.398421,0.123158,0.0690237,0
8600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.474595,0.00750572,0.0282356,0
8620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.417023,0.0819768,0.02111,0
8640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.830406,-0.0814383,0.0265761,0
8660000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.14874,-0.136699,0.158716,0
8680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.606791,-0.0140806,0.016368,0
8700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.717164,-0.0195039,0.0299526,0
8700000,Brucepattersonius_soricinus,NA,5.73456,1.39509,-0.151717,0.915869,0
8720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.83996,-0.0459739,0.213577,0
8740000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.2446,-0.20943,0.00195886,0
8740000,Akodon_mimus,Akodon_aerosus,3.71857,1.17256,-0.0986767,0.14042,0
8760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.672133,-0.0184674,0.18097,0
8760000,Blarinomys_breviceps,NA,6.15183,0.874258,-0.0833073,0.000607615,0
8780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.608035,-0.0266297,0.0479787,0
8780000,Castoria_angustidens,NA,6.69932,1.28018,0.205824,1.494,0
8780000,Kunsia_tomentosus,NA,5.43274,1.41481,0.012576,2.72329,0
8800000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04575,-0.145495,0.117452,0
8800000,Oxymycterus_amazonicus,NA,6.74304,1.1831,0.117596,0.54992,0
8820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.364395,0.0846339,0.00962,0
8840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.631386,0.016836,0.0924318,0
8860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.436237,0.139673,0.0540366,0
8880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.711628,-0.0434709,0.00832142,0
8900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.522698,0.0458353,0.0547379,0
8920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.507415,0.0625773,0.0396194,0
8940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.524674,0.0230763,0.0130763,0
